Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8665,CA-2022-000172,2019-07-21,2019-07-27,First Class,CU-00795,Customer_795,Consumer,United States,Washington DC,Massachusetts,11357,East,PRD-APP-3731,Office Supplies,Appliances,Hoover Stick Vac,1574.54,4,0.1,192.35
8666,CA-2021-001737,2021-11-19,2021-11-23,Standard Class,CU-00160,Customer_160,Home Office,United States,Portland,Nevada,41044,West,PRD-BOO-3550,Furniture,Bookcases,Bush Bookcase,7572.97,3,0.0,542.58
8667,CA-2019-001485,2022-06-15,2022-06-22,First Class,CU-00170,Customer_170,Consumer,United States,Kansas City,Wisconsin,94399,Central,PRD-MAC-8533,Technology,Machines,Sharp Calculat,1784.11,2,0.3,80.01
8668,CA-2020-001063,2022-07-31,2022-08-07,Same Day,CU-00567,Customer_567,Consumer,United States,Atlanta,South Carolina,89434,South,PRD-SUP-6473,Office Supplies,Supplies,Dixon Pencil,963.8,3,0.3,15.6
8669,CA-2022-000162,2020-02-09,2020-02-13,Standard Class,CU-00570,Customer_570,Home Office,United States,New York,New York,95885,East,PRD-ART-7352,Office Supplies,Art,Avery Markers,878.88,2,0.1,97.95
8670,CA-2019-001176,2019-02-17,2019-02-22,Standard Class,CU-00306,Customer_306,Home Office,United States,Baltimore,Pennsylvania,53511,East,PRD-CHA-3882,Furniture,Chairs,Global Ergonomic,3806.39,2,0.3,336.97
8671,CA-2019-000195,2019-08-26,2019-08-30,Standard Class,CU-00698,Customer_698,Corporate,United States,Baltimore,Maine,19901,East,PRD-ACC-3269,Technology,Accessories,Verbatim DVD,3155.95,4,0.3,612.64
8672,CA-2019-000158,2019-12-10,2019-12-15,Same Day,CU-00745,Customer_745,Corporate,United States,Detroit,Kansas,20012,Central,PRD-CHA-7655,Furniture,Chairs,Hon 5700,9730.05,5,0.1,653.8
8673,CA-2019-001003,2022-03-11,2022-03-17,Standard Class,CU-00042,Customer_42,Consumer,United States,Kansas City,Illinois,24979,Central,PRD-BOO-2102,Furniture,Bookcases,Altra Furniture,253.01,1,0.5,15.7
8674,CA-2020-000748,2021-10-12,2021-10-16,Standard Class,CU-00271,Customer_271,Corporate,United States,Houston,South Carolina,51922,South,PRD-APP-6776,Office Supplies,Appliances,Hoover Stick Vac,1271.11,3,0.0,137.98
8675,CA-2019-001744,2021-06-28,2021-07-03,Standard Class,CU-00292,Customer_292,Consumer,United States,St. Louis,Ohio,30488,Central,PRD-TAB-7878,Furniture,Tables,Bevis Round,3877.89,2,0.0,-175.44
8676,CA-2022-001461,2021-11-15,2021-11-20,Standard Class,CU-00405,Customer_405,Home Office,United States,Dallas,Georgia,68270,South,PRD-APP-3840,Office Supplies,Appliances,Hoover Stick Vac,2067.06,3,0.3,243.15
8677,CA-2020-001958,2020-09-29,2020-10-05,Standard Class,CU-00723,Customer_723,Corporate,United States,Atlanta,Texas,70274,South,PRD-FUR-8397,Furniture,Furnishings,Deflect-O Panel,9375.87,5,0.0,954.2
8678,CA-2022-001807,2020-08-12,2020-08-15,Standard Class,CU-00150,Customer_150,Corporate,United States,Baltimore,Connecticut,40071,East,PRD-BOO-9387,Furniture,Bookcases,Sauder Barrister,459.27,2,0.0,22.99
8679,CA-2021-001786,2022-10-11,2022-10-15,Standard Class,CU-00470,Customer_470,Consumer,United States,Chicago,Indiana,70367,Central,PRD-FUR-6975,Furniture,Furnishings,DAX Frame,694.88,1,0.5,88.93
8680,CA-2020-000396,2021-01-25,2021-01-28,Second Class,CU-00522,Customer_522,Consumer,United States,New Orleans,Florida,52300,South,PRD-CHA-1486,Furniture,Chairs,Staples Hyken,1148.08,3,0.0,113.23
8681,CA-2019-001967,2022-04-26,2022-04-30,Second Class,CU-00559,Customer_559,Corporate,United States,St. Louis,Kansas,15753,Central,PRD-SUP-7353,Office Supplies,Supplies,Dixon Pencil,751.51,1,0.0,12.89
8682,CA-2019-001915,2022-01-22,2022-01-27,Standard Class,CU-00702,Customer_702,Corporate,United States,Houston,South Carolina,76945,South,PRD-BIN-7433,Office Supplies,Binders,Cardinal Premier,1129.13,2,0.2,147.47
8683,CA-2020-001884,2019-01-29,2019-02-02,Standard Class,CU-00543,Customer_543,Corporate,United States,Kansas City,Kansas,12982,Central,PRD-MAC-5395,Technology,Machines,Sharp Calculat,1384.3,5,0.5,66.58
8684,CA-2020-000956,2021-12-04,2021-12-10,Standard Class,CU-00104,Customer_104,Consumer,United States,Atlanta,Alabama,28475,South,PRD-COP-6875,Technology,Copiers,HP LaserJet,6121.67,2,0.1,1205.02
8685,CA-2019-000825,2020-03-14,2020-03-18,Standard Class,CU-00174,Customer_174,Consumer,United States,St. Louis,Ohio,23984,Central,PRD-ACC-7111,Technology,Accessories,Verbatim DVD,2952.98,7,0.1,558.03
8686,CA-2020-001118,2019-08-01,2019-08-06,Second Class,CU-00623,Customer_623,Consumer,United States,New York,Maryland,71851,East,PRD-BOO-9303,Furniture,Bookcases,Bush Bookcase,2996.75,2,0.2,156.66
8687,CA-2021-001785,2022-10-13,2022-10-17,Standard Class,CU-00343,Customer_343,Home Office,United States,Kansas City,Illinois,98253,Central,PRD-PAP-5164,Office Supplies,Paper,Xerox 4200,406.4,1,0.2,69.83
8688,CA-2022-000944,2021-12-11,2021-12-16,Standard Class,CU-00787,Customer_787,Corporate,United States,Portland,Utah,79998,West,PRD-TAB-1710,Furniture,Tables,Chromcraft T,3703.99,3,0.0,-217.81
8689,CA-2021-001761,2019-05-09,2019-05-12,Standard Class,CU-00256,Customer_256,Corporate,United States,Kansas City,Kansas,91117,Central,PRD-BIN-6766,Office Supplies,Binders,Storex DuraTech,383.21,2,0.3,42.3
8690,CA-2021-000940,2022-05-17,2022-05-21,Standard Class,CU-00248,Customer_248,Consumer,United States,Chicago,Illinois,30165,Central,PRD-BOO-2783,Furniture,Bookcases,Sauder Barrister,2084.77,2,0.1,141.59
8691,CA-2022-001676,2020-05-09,2020-05-12,Same Day,CU-00017,Customer_17,Corporate,United States,Philadelphia,Virginia,88637,East,PRD-BOO-4465,Furniture,Bookcases,Atlantic Oskar,8703.16,3,0.1,622.56
8692,CA-2019-000089,2019-07-15,2019-07-18,Same Day,CU-00800,Customer_800,Corporate,United States,San Francisco,Washington,97161,West,PRD-CHA-1386,Furniture,Chairs,Global Ergonomic,5382.25,3,0.0,459.07
8693,CA-2020-000316,2020-09-01,2020-09-05,Standard Class,CU-00578,Customer_578,Consumer,United States,St. Louis,Minnesota,79291,Central,PRD-BIN-9115,Office Supplies,Binders,Storex DuraTech,43.27,3,0.1,5.39
8694,CA-2019-000279,2019-10-15,2019-10-20,First Class,CU-00591,Customer_591,Consumer,United States,Washington DC,Maine,61432,East,PRD-ART-3428,Office Supplies,Art,Avery Markers,132.03,1,0.2,15.97
8695,CA-2021-001328,2021-06-11,2021-06-18,Second Class,CU-00048,Customer_48,Consumer,United States,Atlanta,Georgia,55622,South,PRD-APP-2610,Office Supplies,Appliances,Hoover Stick Vac,662.22,2,0.2,69.9
8696,CA-2019-001539,2020-11-19,2020-11-22,Same Day,CU-00588,Customer_588,Corporate,United States,Portland,Colorado,70688,West,PRD-APP-3137,Office Supplies,Appliances,Holmes Fan,1780.64,3,0.4,245.23
8697,CA-2019-000759,2021-08-17,2021-08-19,Standard Class,CU-00053,Customer_53,Home Office,United States,Washington DC,New Hampshire,16154,East,PRD-FUR-1655,Furniture,Furnishings,DAX Frame,1344.11,1,0.1,128.65
8698,CA-2022-001322,2020-10-22,2020-10-26,First Class,CU-00369,Customer_369,Consumer,United States,Philadelphia,Virginia,10932,East,PRD-PAP-9145,Office Supplies,Paper,Southworth 25%,1032.03,3,0.0,234.35
8699,CA-2019-001117,2021-01-22,2021-01-28,Standard Class,CU-00417,Customer_417,Consumer,United States,Dallas,Tennessee,70317,South,PRD-SUP-9578,Office Supplies,Supplies,Eldon Tape,285.89,2,0.2,7.3
8700,CA-2019-000192,2021-01-16,2021-01-19,First Class,CU-00700,Customer_700,Consumer,United States,Los Angeles,Montana,85044,West,PRD-SUP-2799,Office Supplies,Supplies,Dixon Pencil,427.18,1,0.4,8.69
8701,CA-2021-000920,2021-05-20,2021-05-24,Standard Class,CU-00789,Customer_789,Corporate,United States,Kansas City,Illinois,51935,Central,PRD-COP-6420,Technology,Copiers,HP LaserJet,7187.66,5,0.3,1312.76
8702,CA-2019-000621,2022-05-13,2022-05-18,Standard Class,CU-00356,Customer_356,Home Office,United States,St. Louis,Michigan,29371,Central,PRD-COP-4920,Technology,Copiers,Brother MFC,2016.8,4,0.0,578.5
8703,CA-2020-000797,2021-06-24,2021-06-28,Standard Class,CU-00106,Customer_106,Consumer,United States,Boston,Virginia,19011,East,PRD-BOO-6937,Furniture,Bookcases,Altra Furniture,162.28,1,0.0,10.85
8704,CA-2019-001457,2021-07-29,2021-08-01,First Class,CU-00490,Customer_490,Corporate,United States,Atlanta,Tennessee,72732,South,PRD-BOO-6397,Furniture,Bookcases,Atlantic Oskar,2826.77,7,0.1,191.71
8705,CA-2022-000825,2021-04-16,2021-04-22,Standard Class,CU-00200,Customer_200,Home Office,United States,Las Vegas,Oregon,83950,West,PRD-COP-4130,Technology,Copiers,HP LaserJet,1392.62,2,0.4,305.38
8706,CA-2020-000440,2019-04-12,2019-04-17,First Class,CU-00609,Customer_609,Corporate,United States,Los Angeles,Arizona,17336,West,PRD-APP-7688,Office Supplies,Appliances,Hoover Stick Vac,145.73,5,0.4,12.85
8707,CA-2019-001407,2020-06-09,2020-06-12,Standard Class,CU-00555,Customer_555,Consumer,United States,San Francisco,Washington,25549,West,PRD-FAS-3654,Office Supplies,Fasteners,OIC Binder,1062.71,1,0.0,234.83
8708,CA-2022-001110,2021-08-07,2021-08-11,Standard Class,CU-00157,Customer_157,Consumer,United States,Houston,Mississippi,26631,South,PRD-COP-5916,Technology,Copiers,Xerox DocuCenter,3770.51,2,0.5,1008.88
8709,CA-2019-000032,2020-05-26,2020-05-30,Standard Class,CU-00787,Customer_787,Consumer,United States,Houston,Alabama,98596,South,PRD-ACC-1643,Technology,Accessories,Logitech M325,1692.44,2,0.3,315.58
8710,CA-2019-000288,2020-12-19,2020-12-23,Same Day,CU-00056,Customer_56,Consumer,United States,Houston,Arkansas,96116,South,PRD-PAP-1500,Office Supplies,Paper,Hammermill Copy,474.12,1,0.0,101.6
8711,CA-2019-000153,2019-10-06,2019-10-10,Standard Class,CU-00022,Customer_22,Corporate,United States,New York,Pennsylvania,27117,East,PRD-FAS-4177,Office Supplies,Fasteners,Advantus Alligator,2357.2,2,0.0,333.41
8712,CA-2020-001605,2021-02-02,2021-02-09,Second Class,CU-00424,Customer_424,Corporate,United States,Baltimore,Maine,95787,East,PRD-ART-8690,Office Supplies,Art,Faber-Castell Pencils,1028.04,2,0.0,168.37
8713,CA-2022-000782,2019-09-26,2019-10-02,Second Class,CU-00444,Customer_444,Consumer,United States,St. Louis,Minnesota,47881,Central,PRD-BOO-1619,Furniture,Bookcases,Sauder Barrister,3189.16,5,0.0,199.93
8714,CA-2021-000194,2019-07-11,2019-07-15,Standard Class,CU-00292,Customer_292,Corporate,United States,Baltimore,Massachusetts,89756,East,PRD-STO-6421,Office Supplies,Storage,Iris Stacking,2019.69,4,0.4,194.33
8715,CA-2021-001653,2022-03-22,2022-03-27,Same Day,CU-00527,Customer_527,Consumer,United States,Portland,Nevada,67266,West,PRD-MAC-6630,Technology,Machines,Cisco TelePresence,1672.57,5,0.2,87.28
8716,CA-2022-001764,2020-02-11,2020-02-17,Standard Class,CU-00012,Customer_12,Home Office,United States,New Orleans,Louisiana,74503,South,PRD-LAB-9394,Office Supplies,Labels,Avery Self-Adhesive,291.09,1,0.0,62.96
8717,CA-2019-001377,2022-04-15,2022-04-20,Standard Class,CU-00669,Customer_669,Corporate,United States,Washington DC,Maryland,20533,East,PRD-ACC-7716,Technology,Accessories,Belkin Mouse Pad,726.6,1,0.5,150.09
8718,CA-2019-001922,2020-07-11,2020-07-18,Standard Class,CU-00492,Customer_492,Consumer,United States,New Orleans,Texas,52683,South,PRD-LAB-7041,Office Supplies,Labels,Avery Self-Adhesive,2196.47,3,0.3,289.08
8719,CA-2020-000206,2022-06-01,2022-06-05,Standard Class,CU-00434,Customer_434,Consumer,United States,Minneapolis,Illinois,98780,Central,PRD-TAB-2216,Furniture,Tables,Bretford CR4500,307.63,4,0.0,-12.05
8720,CA-2022-001837,2022-03-14,2022-03-17,First Class,CU-00376,Customer_376,Consumer,United States,New York,Maine,66388,East,PRD-BIN-5468,Office Supplies,Binders,Cardinal Premier,1690.12,3,0.5,277.92
8721,CA-2021-001092,2020-07-11,2020-07-16,Standard Class,CU-00794,Customer_794,Home Office,United States,Philadelphia,Maine,38343,East,PRD-MAC-2144,Technology,Machines,Lexmark Laser,3036.27,2,0.0,177.61
8722,CA-2020-000125,2021-05-06,2021-05-11,First Class,CU-00662,Customer_662,Consumer,United States,New Orleans,Tennessee,64840,South,PRD-FUR-1938,Furniture,Furnishings,DAX Frame,1495.29,4,0.5,148.99
8723,CA-2019-000579,2022-11-23,2022-11-28,Standard Class,CU-00634,Customer_634,Consumer,United States,Dallas,Tennessee,72156,South,PRD-LAB-3977,Office Supplies,Labels,Xerox 1900,842.19,2,0.3,150.1
8724,CA-2020-001100,2021-02-04,2021-02-08,First Class,CU-00211,Customer_211,Consumer,United States,Houston,Georgia,30760,South,PRD-ACC-9923,Technology,Accessories,Belkin Mouse Pad,6230.96,5,0.2,1180.4
8725,CA-2021-001148,2021-06-26,2021-07-01,First Class,CU-00514,Customer_514,Consumer,United States,New York,New York,93548,East,PRD-FUR-9838,Furniture,Furnishings,Eldon Desk,912.34,2,0.0,104.57
8726,CA-2021-000326,2019-06-21,2019-06-25,Standard Class,CU-00484,Customer_484,Consumer,United States,Los Angeles,California,99085,West,PRD-TAB-2448,Furniture,Tables,Bevis Round,224.89,1,0.0,-9.24
8727,CA-2022-001665,2021-12-28,2021-12-31,Standard Class,CU-00671,Customer_671,Consumer,United States,Portland,Nevada,11204,West,PRD-FAS-7811,Office Supplies,Fasteners,Advantus Alligator,2121.95,2,0.0,481.96
8728,CA-2019-001160,2022-05-30,2022-06-04,Standard Class,CU-00233,Customer_233,Consumer,United States,Los Angeles,Washington,85485,West,PRD-APP-1578,Office Supplies,Appliances,Holmes Fan,2204.68,3,0.1,293.43
8729,CA-2021-000125,2020-01-09,2020-01-14,Standard Class,CU-00309,Customer_309,Consumer,United States,Washington DC,Connecticut,83483,East,PRD-BOO-5824,Furniture,Bookcases,Bush Bookcase,146.72,1,0.1,8.24
8730,CA-2022-000135,2019-10-08,2019-10-13,Standard Class,CU-00296,Customer_296,Corporate,United States,Houston,Georgia,90281,South,PRD-ACC-4450,Technology,Accessories,Logitech M325,7196.09,3,0.1,947.15
8731,CA-2019-000472,2020-05-05,2020-05-12,Same Day,CU-00289,Customer_289,Consumer,United States,Atlanta,Louisiana,34419,South,PRD-FAS-1993,Office Supplies,Fasteners,Staples Pushpin,2843.17,4,0.2,557.92
8732,CA-2019-001831,2021-11-03,2021-11-08,Standard Class,CU-00277,Customer_277,Home Office,United States,New Orleans,Georgia,71416,South,PRD-BOO-4216,Furniture,Bookcases,Bush Bookcase,357.02,3,0.2,16.37
8733,CA-2021-001365,2022-04-22,2022-04-26,Second Class,CU-00762,Customer_762,Corporate,United States,Chicago,Wisconsin,93482,Central,PRD-FAS-4115,Office Supplies,Fasteners,Acco Brass Clips,5217.51,5,0.0,900.79
8734,CA-2021-000972,2019-02-28,2019-03-04,Standard Class,CU-00006,Customer_6,Corporate,United States,Chicago,Minnesota,29659,Central,PRD-APP-1756,Office Supplies,Appliances,Fellowes Shredder,1323.38,2,0.3,143.22
8735,CA-2019-000140,2021-04-16,2021-04-20,Second Class,CU-00047,Customer_47,Corporate,United States,San Francisco,Oregon,63616,West,PRD-APP-9081,Office Supplies,Appliances,Hoover Stick Vac,1125.7,3,0.4,96.06
8736,CA-2022-000235,2021-01-11,2021-01-14,First Class,CU-00544,Customer_544,Consumer,United States,Washington DC,New Hampshire,61654,East,PRD-LAB-5428,Office Supplies,Labels,Avery Self-Adhesive,191.12,1,0.1,42.43
8737,CA-2022-000604,2022-09-16,2022-09-20,Standard Class,CU-00732,Customer_732,Home Office,United States,Baltimore,Pennsylvania,56187,East,PRD-PHO-5962,Technology,Phones,Samsung Galaxy,1047.79,2,0.1,175.91
8738,CA-2020-001601,2022-09-03,2022-09-06,Standard Class,CU-00699,Customer_699,Consumer,United States,San Francisco,Nevada,97685,West,PRD-BIN-1908,Office Supplies,Binders,Cardinal Premier,1657.29,6,0.2,229.43
8739,CA-2020-000960,2022-02-07,2022-02-09,Standard Class,CU-00318,Customer_318,Corporate,United States,Kansas City,Missouri,92886,Central,PRD-STO-7121,Office Supplies,Storage,Fellowes Bankers,3521.62,4,0.0,210.64
8740,CA-2021-001414,2019-02-22,2019-02-27,Standard Class,CU-00245,Customer_245,Corporate,United States,Las Vegas,Montana,95773,West,PRD-SUP-3380,Office Supplies,Supplies,Eldon Tape,874.22,1,0.2,18.51
8741,CA-2021-001647,2022-05-04,2022-05-08,First Class,CU-00030,Customer_30,Home Office,United States,Las Vegas,Idaho,24011,West,PRD-ACC-6698,Technology,Accessories,Verbatim DVD,661.05,1,0.0,132.67
8742,CA-2019-000339,2019-05-22,2019-05-27,Standard Class,CU-00485,Customer_485,Consumer,United States,Los Angeles,Utah,41215,West,PRD-BIN-7380,Office Supplies,Binders,Ibico Mag Binder,818.86,1,0.0,76.16
8743,CA-2020-000735,2020-10-12,2020-10-16,Standard Class,CU-00260,Customer_260,Consumer,United States,Miami,Texas,59022,South,PRD-FUR-4942,Furniture,Furnishings,Deflect-O Panel,9992.16,5,0.1,874.05
8744,CA-2020-001542,2021-10-16,2021-10-18,Standard Class,CU-00586,Customer_586,Consumer,United States,Atlanta,Arkansas,77664,South,PRD-FAS-1403,Office Supplies,Fasteners,OIC Binder,2457.25,5,0.0,439.12
8745,CA-2021-001348,2022-02-18,2022-02-20,First Class,CU-00400,Customer_400,Corporate,United States,San Francisco,Arizona,43963,West,PRD-PHO-5134,Technology,Phones,Cisco SPA303,5166.49,2,0.0,828.56
8746,CA-2020-001412,2021-06-18,2021-06-25,Standard Class,CU-00174,Customer_174,Corporate,United States,Detroit,Kansas,73156,Central,PRD-CHA-7275,Furniture,Chairs,Hon 5700,1436.74,1,0.3,90.92
8747,CA-2021-000843,2021-02-06,2021-02-10,Standard Class,CU-00009,Customer_9,Corporate,United States,San Francisco,Oregon,60091,West,PRD-FUR-7296,Furniture,Furnishings,Tensor Lamp,2825.82,3,0.3,270.83
8748,CA-2020-001904,2022-07-21,2022-07-26,Standard Class,CU-00158,Customer_158,Consumer,United States,New York,Virginia,71730,East,PRD-CHA-5032,Furniture,Chairs,La-Z-Boy,2791.22,1,0.1,210.2
8749,CA-2020-000861,2022-10-03,2022-10-10,Standard Class,CU-00715,Customer_715,Corporate,United States,Boston,Maine,97568,East,PRD-SUP-4322,Office Supplies,Supplies,ACCO Binder,200.31,2,0.3,4.34
8750,CA-2019-001765,2021-06-22,2021-06-28,Standard Class,CU-00469,Customer_469,Corporate,United States,Portland,Nevada,47829,West,PRD-MAC-4579,Technology,Machines,Cisco TelePresence,3232.84,2,0.4,122.14
8751,CA-2019-000771,2019-08-06,2019-08-10,Standard Class,CU-00735,Customer_735,Home Office,United States,San Francisco,California,25342,West,PRD-PAP-5774,Office Supplies,Paper,Georgia-Pacific,919.9,1,0.0,213.92
8752,CA-2021-001760,2019-06-19,2019-06-22,Standard Class,CU-00462,Customer_462,Corporate,United States,Miami,Tennessee,33234,South,PRD-SUP-4316,Office Supplies,Supplies,Dixon Pencil,404.47,4,0.1,10.3
8753,CA-2022-001041,2020-10-21,2020-10-25,Second Class,CU-00712,Customer_712,Consumer,United States,Houston,Louisiana,87625,South,PRD-COP-4571,Technology,Copiers,HP LaserJet,3310.78,2,0.0,1031.44
8754,CA-2021-001502,2022-10-28,2022-11-02,Second Class,CU-00157,Customer_157,Home Office,United States,Seattle,Colorado,50345,West,PRD-MAC-9444,Technology,Machines,Sharp Calculat,1327.82,1,0.0,52.0
8755,CA-2022-001064,2021-05-10,2021-05-14,First Class,CU-00041,Customer_41,Home Office,United States,Dallas,Georgia,29464,South,PRD-COP-9098,Technology,Copiers,Xerox DocuCenter,1762.66,1,0.0,410.29
8756,CA-2020-001223,2021-08-18,2021-08-22,First Class,CU-00454,Customer_454,Home Office,United States,St. Louis,Indiana,74546,Central,PRD-ENV-2583,Office Supplies,Envelopes,Staples Business,124.76,3,0.1,19.24
8757,CA-2021-000562,2021-12-15,2021-12-17,Second Class,CU-00368,Customer_368,Consumer,United States,Baltimore,Connecticut,26505,East,PRD-BOO-5811,Furniture,Bookcases,Bush Bookcase,2523.25,2,0.0,158.76
8758,CA-2020-000938,2020-07-24,2020-07-31,Standard Class,CU-00034,Customer_34,Corporate,United States,Detroit,Iowa,93088,Central,PRD-BIN-7948,Office Supplies,Binders,Storex DuraTech,570.88,1,0.0,95.01
8759,CA-2019-000931,2019-01-15,2019-01-21,Second Class,CU-00638,Customer_638,Corporate,United States,Las Vegas,Arizona,92027,West,PRD-ART-5185,Office Supplies,Art,Avery Markers,495.43,1,0.3,61.84
8760,CA-2021-000369,2021-02-02,2021-02-07,Standard Class,CU-00340,Customer_340,Consumer,United States,Portland,California,91204,West,PRD-STO-3586,Office Supplies,Storage,Eldon Stackables,3631.62,4,0.2,337.65
8761,CA-2022-001983,2021-08-12,2021-08-16,Standard Class,CU-00632,Customer_632,Consumer,United States,New York,Maine,80239,East,PRD-MAC-6171,Technology,Machines,Lexmark Laser,650.3,5,0.5,41.57
8762,CA-2020-000879,2022-11-12,2022-11-18,Second Class,CU-00184,Customer_184,Corporate,United States,Portland,Nevada,65286,West,PRD-MAC-8725,Technology,Machines,Cisco TelePresence,1427.56,1,0.4,71.38
8763,CA-2022-000339,2020-03-08,2020-03-13,Second Class,CU-00380,Customer_380,Corporate,United States,Detroit,Wisconsin,22511,Central,PRD-PHO-1416,Technology,Phones,Samsung Galaxy,650.12,4,0.2,112.63
